Source,CH1,CH2
Time,Volt,Volt
-0.00066840000,-4.96000,-0.54000
-0.00066820000,-4.96000,-0.54000
-0.00066800000,-4.96000,-0.54000
-0.00066780000,-4.96000,-0.54000
-0.00066760000,-4.96000,-0.54000
-0.00066740000,-4.96000,-0.54000
-0.00066720000,-4.96000,-0.54000
-0.00066700000,-4.96000,-0.54000
-0.00066680000,-4.96000,-0.54000
-0.00066660000,4.96000,-0.54000
-0.00066640000,4.80000,-0.50000
-0.00066620000,4.80000,-0.48000
-0.00066600000,4.80000,-0.46000
-0.00066580000,4.72000,-0.46000
-0.00066560000,4.72000,-0.44000
-0.00066540000,4.72000,-0.42000
-0.00066520000,4.80000,-0.40000
-0.00066500000,4.72000,-0.40000
-0.00066480000,4.72000,-0.36000
-0.00066460000,4.80000,-0.36000
-0.00066440000,4.72000,-0.34000
-0.00066420000,4.72000,-0.32000
-0.00066400000,4.72000,-0.32000
-0.00066380000,4.72000,-0.28000
-0.00066360000,4.72000,-0.28000
-0.00066340000,4.72000,-0.26000
-0.00066320000,4.72000,-0.24000
-0.00066300000,4.72000,-0.22000
-0.00066280000,4.72000,-0.20000
-0.00066260000,4.64000,-0.20000
-0.00066240000,4.72000,-0.18000
-0.00066220000,4.72000,-0.16000
-0.00066200000,4.72000,-0.14000
-0.00066180000,4.72000,-0.14000
-0.00066160000,4.72000,-0.12000
-0.00066140000,4.72000,-0.10000
-0.00066120000,4.64000,-0.10000
-0.00066100000,4.72000,-0.08000
-0.00066080000,4.72000,-0.06000
-0.00066060000,4.72000,-0.04000
-0.00066040000,4.72000,-0.04000
-0.00066020000,4.72000,-0.04000
-0.00066000000,4.72000,-0.02000
-0.00065980000,4.72000,0.00
-0.00065960000,4.72000,0.00
-0.00065940000,4.72000,0.02000
-0.00065920000,4.72000,0.04000
-0.00065900000,4.72000,0.04000
-0.00065880000,4.72000,0.06000
-0.00065860000,4.72000,0.06000
-0.00065840000,4.64000,0.08000
-0.00065820000,4.72000,0.08000
-0.00065800000,4.72000,0.10000
-0.00065780000,4.72000,0.12000
-0.00065760000,4.72000,0.12000
-0.00065740000,4.72000,0.14000
-0.00065720000,4.72000,0.14000
-0.00065700000,4.72000,0.16000
-0.00065680000,4.72000,0.16000
-0.00065660000,4.72000,0.18000
-0.00065640000,4.72000,0.18000
-0.00065620000,4.72000,0.20000
-0.00065600000,4.72000,0.20000
-0.00065580000,4.72000,0.22000
-0.00065560000,4.72000,0.22000
-0.00065540000,4.72000,0.24000
-0.00065520000,4.72000,0.24000
-0.00065500000,4.72000,0.26000
-0.00065480000,4.72000,0.26000
-0.00065460000,4.72000,0.28000
-0.00065440000,4.72000,0.28000
-0.00065420000,4.72000,0.28000
-0.00065400000,4.72000,0.30000
-0.00065380000,4.72000,0.30000
-0.00065360000,4.72000,0.32000
-0.00065340000,4.72000,0.32000
-0.00065320000,4.72000,0.32000
-0.00065300000,4.72000,0.34000
-0.00065280000,4.72000,0.36000
-0.00065260000,4.72000,0.36000
-0.00065240000,4.72000,0.36000
-0.00065220000,4.80000,0.38000
-0.00065200000,4.72000,0.38000
-0.00065180000,4.72000,0.38000
-0.00065160000,4.72000,0.40000
-0.00065140000,4.72000,0.40000
-0.00065120000,4.72000,0.40000
-0.00065100000,4.72000,0.42000
-0.00065080000,4.80000,0.42000
-0.00065060000,4.80000,0.44000
-0.00065040000,4.72000,0.44000
-0.00065020000,4.72000,0.44000
-0.00065000000,4.72000,0.44000
-0.00064980000,4.72000,0.46000
-0.00064960000,4.80000,0.46000
-0.00064940000,4.72000,0.48000
-0.00064920000,4.72000,0.48000
-0.00064900000,4.80000,0.48000
-0.00064880000,4.80000,0.48000
-0.00064860000,4.72000,0.50000
-0.00064840000,4.72000,0.50000
-0.00064820000,4.72000,0.52000
-0.00064800000,4.72000,0.52000
-0.00064780000,4.72000,0.52000
-0.00064760000,4.72000,0.54000
-0.00064740000,4.80000,0.52000
-0.00064720000,4.72000,0.54000
-0.00064700000,4.72000,0.54000
-0.00064680000,4.80000,0.54000
-0.00064660000,4.80000,0.54000
-0.00064640000,4.80000,0.56000
-0.00064620000,4.80000,0.56000
-0.00064600000,4.80000,0.58000
-0.00064580000,4.80000,0.58000
-0.00064560000,4.80000,0.58000
-0.00064540000,4.80000,0.58000
-0.00064520000,4.80000,0.58000
